name,chr,strand,start,end
TNNC2,chr20,-,45823213,45833745
SNX21,chr20,+,45833798,45843276
ACOT8,chr20,-,45841720,45857405
ZSWIM3,chr20,+,45857613,45879122
ZSWIM1,chr20,+,45881226,45885266
SPATA25,chr20,-,45886490,45887622
NEURL2,chr20,-,45888624,45891208
CTSA,chr20,+,45890143,45898949
PLTP,chr20,-,45898620,45912155
PCIF1,chr20,+,45934682,45948023
ZNF335,chr20,-,45948659,45972203
MMP9,chr20,+,46008907,46016561
SLC12A5,chr20,+,46021689,46060150
NCOA5,chr20,-,46060990,46089962
CD40,chr20,+,46118270,46129863
CDH22,chr20,-,46173738,46308498
SLC35C2,chr20,-,46345979,46364458
ELMO2,chr20,-,46366049,46432985
ZNF334,chr20,-,46499629,46513559
OCSTAMP,chr20,-,46540945,46550654
SLC13A3,chr20,-,46557822,46684467
TP53RK,chr20,-,46684364,46689444
SLC2A10,chr20,+,46709648,46736347
EYA2,chr20,+,46894623,47188844
ZMYND8,chr20,-,47209213,47356889
NCOA3,chr20,+,47501886,47656877
SULF2,chr20,-,47656347,47786616
PREX1,chr20,-,48624251,48827999
ARFGEF2,chr20,+,48921710,49036693
CSE1L,chr20,+,49046245,49096960
STAU1,chr20,-,49113338,49188367
DDX27,chr20,+,49219346,49244077
ZNFX1,chr20,-,49237945,49278426
KCNB1,chr20,-,49293393,49484297
PTGIS,chr20,-,49503873,49568137
B4GALT5,chr20,-,49632944,49713878
SLC9A8,chr20,+,49812712,49892242
SPATA2,chr20,-,49903390,49915529
RNF114,chr20,+,49936335,49953885
SNAI1,chr20,+,49982979,49988886
UBE2V1,chr20,-,50081123,50115959
PEDS1-UBE2V1,chr20,-,50081123,50153637
PEDS1,chr20,-,50118253,50153734
CEBPB,chr20,+,50190829,50192668
PTPN1,chr20,+,50510320,50585241
RIPOR3,chr20,-,50586107,50691542
PARD6B,chr20,+,50731579,50756795
BCAS4,chr20,+,50794893,50877177
ADNP,chr20,-,50888915,50931437
DPM1,chr20,-,50934866,50959140
MOCS3,chr20,+,50958817,50963929
KCNG1,chr20,-,51003655,51023107
NFATC2,chr20,-,51386956,51562831
ATP9A,chr20,-,51596513,51768390
SALL4,chr20,-,51782330,51802521
ZFP64,chr20,-,52051662,52204308
TSHZ2,chr20,+,52972357,53495330
ZNF217,chr20,-,53567070,53609907
BCAS1,chr20,-,53936776,54070594
CYP24A1,chr20,-,54153445,54173986
PFDN4,chr20,+,54208086,54228052
DOK5,chr20,+,54475592,54651169
CBLN4,chr20,-,55997356,56005519
MC3R,chr20,+,56248731,56249815
FAM210B,chr20,+,56358973,56368663
AURKA,chr20,-,56369388,56392337
CSTF1,chr20,+,56392370,56406362
CASS4,chr20,+,56412111,56460387
RTF2,chr20,+,56468584,56519449
GCNT7,chr20,-,56491491,56525925
FAM209A,chr20,+,56517186,56526152
FAM209B,chr20,+,56533245,56536520
TFAP2C,chr20,+,56629305,56639283
BMP7,chr20,-,57168752,57266641
SPO11,chr20,+,57329802,57343994
RAE1,chr20,+,57351222,57379211
MTRNR2L3,chr20,-,57358446,57359498
RBM38,chr20,+,57391395,57409333
HMGB1P1,chr20,-,57487958,57495366
CTCFL,chr20,-,57495965,57525652
PCK1,chr20,+,57561079,57568121
ZBP1,chr20,-,57603845,57620576
PMEPA1,chr20,-,57648391,57711536
C20orf85,chr20,+,58150901,58161150
ANKRD60,chr20,-,58216125,58228653
RAB22A,chr20,+,58309714,58367507
VAPB,chr20,+,58389228,58451101
APCDD1L,chr20,-,58459100,58515399
STX16,chr20,+,58651252,58679526
STX16-NPEPL1,chr20,+,58651433,58715410
NPEPL1,chr20,+,58689130,58719238
GNAS,chr20,+,58839717,58911192
NELFCD,chr20,+,58981207,58995133
CTSZ,chr20,-,58985685,59008238
TUBB1,chr20,+,59019428,59026654
ATP5F1E,chr20,-,59025474,59032345
PRELID3B,chr20,-,59033144,59042809
ZNF831,chr20,+,59123380,59259113
EDN3,chr20,+,59300442,59325992
PHACTR3,chr20,+,59577508,59847711
SYCP2,chr20,-,59863563,59933655
FAM217B,chr20,+,59933763,59948680
PPP1R3D,chr20,-,59936662,59940305
CDH26,chr20,+,59958422,60034011
CDH4,chr20,+,61252260,61940617
TAF4,chr20,-,61953468,62065881
LSM14B,chr20,+,62122460,62135374
PSMA7,chr20,-,62136732,62143440
SS18L1,chr20,+,62143768,62182514
MTG2,chr20,+,62183027,62203568
HRH3,chr20,-,62214959,62220278
OSBPL2,chr20,+,62231921,62296213
ADRM1,chr20,+,62302092,62308862
LAMA5,chr20,-,62307954,62367312
RPS21,chr20,+,62387102,62388520
CABLES2,chr20,-,62388633,62407285
RBBP8NL,chr20,-,62410236,62427539
GATA5,chr20,-,62463496,62475995
SLCO4A1,chr20,+,62642502,62685785
NTSR1,chr20,+,62708835,62762771
MRGBP,chr20,+,62796472,62801729
OGFR,chr20,+,62804834,62814000
COL9A3,chr20,+,62816243,62841159
TCFL5,chr20,-,62841004,62861822
DIDO1,chr20,-,62877737,62937952
GID8,chr20,+,62938146,62948475
SLC17A9,chr20,+,62952706,62969585
BHLHE23,chr20,-,63005926,63007035
YTHDF1,chr20,-,63195428,63216139
BIRC7,chr20,+,63235882,63240495
NKAIN4,chr20,-,63240783,63272694
ARFGAP1,chr20,+,63272784,63289790
COL20A1,chr20,+,63293185,63334851
CHRNA4,chr20,-,63343222,63378401
KCNQ2,chr20,-,63400207,63472677
EEF1A2,chr20,-,63488012,63499239
PPDPF,chr20,+,63520764,63522206
PTK6,chr20,-,63528000,63537376
SRMS,chr20,-,63538488,63547749
FNDC11,chr20,+,63547890,63556695
HELZ2,chr20,-,63558085,63574239
GMEB2,chr20,-,63587601,63627101
STMN3,chr20,-,63639704,63657682
RTEL1,chr20,+,63657809,63696253
RTEL1-TNFRSF6B,chr20,+,63659299,63698684
TNFRSF6B,chr20,+,63696651,63698684
ARFRP1,chr20,-,63698641,63708025
ZGPAT,chr20,+,63707464,63736142
ENSG00000273154,chr20,+,63708863,63739103
LIME1,chr20,+,63736282,63739103
ENSG00000273047,chr20,+,63738269,63740398
SLC2A4RG,chr20,+,63739775,63744050
ZBTB46,chr20,-,63743667,63832038
ABHD16B,chr20,+,63861497,63862988
TPD52L2,chr20,+,63865227,63891545
DNAJC5,chr20,+,63895125,63936031
UCKL1,chr20,-,63939828,63956416
ZNF512B,chr20,-,63956703,63969930
SAMD10,chr20,-,63974115,63980008
PRPF6,chr20,+,63981131,64033100
C20orf204,chr20,+,64034343,64039962
SOX18,chr20,-,64047581,64049639
TCEA2,chr20,+,64049835,64072347
RGS19,chr20,-,64073180,64079988
OPRL1,chr20,+,64080081,64100643
LKAAEAR1,chr20,-,64083375,64084398
MYT1,chr20,+,64102393,64242253
NPBWR2,chr20,-,64103801,64107565
PCMTD2,chr20,+,64255694,64287821
ENSG00000279493,chr21,+,5011798,5017145
ENSG00000277117,chr21,+,5022492,5040666
ENSG00000280071,chr21,-,5079293,5128413
ENSG00000276612,chr21,-,5116342,5133805
ENSG00000275464,chr21,-,5130870,5154658
ENSG00000280433,chr21,-,5155498,5165472
ENSG00000274559,chr21,-,5972923,5973383
ENSG00000275993,chr21,+,6111130,6123778
ENSG00000274276,chr21,-,6444868,6468040
ENSG00000275895,chr21,-,6484622,6499261
ENSG00000276076,chr21,+,6499202,6564489
ENSG00000273590,chr21,+,7744950,7777853
ENSG00000277277,chr21,-,7769587,7770548
ENSG00000278961,chr21,-,7784481,7793954
ENSG00000276289,chr21,-,7816674,7829926
TPTE,chr21,+,10521552,10606140
POTED,chr21,+,13609776,13645823
LIPI,chr21,-,14108812,14210955
RBM11,chr21,+,14216129,14228372
HSPA13,chr21,-,14371114,14383484
SAMSN1,chr21,-,14485227,14658821
NRIP1,chr21,-,14961234,15065936
USP25,chr21,+,15729981,15880064
CXADR,chr21,+,17513042,17593579
BTG3,chr21,-,17593652,17612945
C21orf91,chr21,-,17788973,17819386
CHODL,chr21,+,17901262,18267373
TMPRSS15,chr21,-,18269115,18485879
NCAM2,chr21,+,20998408,21543329
MRPL39,chr21,-,25585655,25607517
JAM2,chr21,+,25639257,25717562
ATP5PF,chr21,-,25716502,25735673
GABPA,chr21,+,25734569,25772460
APP,chr21,-,25880549,26171128
CYYR1,chr21,-,26466208,26573286
ADAMTS1,chr21,-,26835754,26845409
ADAMTS5,chr21,-,26917921,26967088
N6AMT1,chr21,-,28872190,28885371
LTN1,chr21,-,28928143,28992956
RWDD2B,chr21,-,29004383,29019360
USP16,chr21,+,29024628,29054488
CCT8,chr21,-,29055804,29073797
MAP3K7CL,chr21,+,29077470,29175889
BACH1,chr21,+,29194070,29630751
GRIK1,chr21,-,29536932,29940033
CLDN17,chr21,-,30165564,30166805
CLDN8,chr21,-,30214005,30216097
KRTAP24-1,chr21,-,30281308,30282950
KRTAP25-1,chr21,-,30289144,30289514
KRTAP26-1,chr21,-,30319123,30320315
KRTAP27-1,chr21,-,30337012,30337694
KRTAP23-1,chr21,-,30348398,30348606
KRTAP13-2,chr21,-,30371389,30372271
KRTAP13-1,chr21,+,30396030,30396822
KRTAP13-3,chr21,-,30425264,30425968
KRTAP13-4,chr21,+,30430229,30431026
KRTAP15-1,chr21,+,30440274,30440869
KRTAP19-1,chr21,-,30479705,30480367
KRTAP19-2,chr21,-,30487042,30487436
KRTAP19-3,chr21,-,30491461,30492013
KRTAP19-4,chr21,-,30496823,30497165
KRTAP19-5,chr21,-,30501656,30502141
KRTAP19-6,chr21,-,30541534,30541864
KRTAP19-7,chr21,-,30560874,30561314
KRTAP22-2,chr21,-,30590104,30590397
KRTAP6-3,chr21,+,30592439,30593075
KRTAP6-2,chr21,-,30598589,30598902
KRTAP22-1,chr21,+,30601086,30601382
KRTAP6-1,chr21,-,30613430,30613930
KRTAP20-1,chr21,+,30616424,30616699
KRTAP20-4,chr21,+,30620626,30620850
KRTAP20-2,chr21,+,30635205,30635619
KRTAP20-3,chr21,+,30642863,30643136
KRTAP21-3,chr21,-,30718524,30718777
KRTAP21-2,chr21,-,30746793,30747259
KRTAP21-1,chr21,-,30755014,30755428
KRTAP8-1,chr21,-,30812696,30813274
KRTAP7-1,chr21,-,30829038,30829759
KRTAP11-1,chr21,-,30880643,30881580
KRTAP19-8,chr21,-,31038158,31038476
TIAM1,chr21,-,31118415,31559977
SOD1,chr21,+,31659665,31668931
SCAF4,chr21,-,31670999,31732118
HUNK,chr21,+,31873019,32044633
MIS18A,chr21,-,32268227,32279049
MRAP,chr21,+,32291812,32314784
URB1,chr21,-,32311017,32393012
CFAP298-TCP10L,chr21,-,32402510,32612865
EVA1C,chr21,+,32412005,32515397
TCP10L,chr21,-,32497966,32587373
CFAP298,chr21,-,32592078,32612603
SYNJ1,chr21,-,32628758,32728040
PAXBP1,chr21,-,32733898,32771792
C21orf62,chr21,-,32790672,32813743
OLIG2,chr21,+,33025934,33029196
OLIG1,chr21,+,33070140,33072413
IFNAR2,chr21,+,33205281,33265675
ENSG00000249624,chr21,+,33229891,33297160
IL10RB,chr21,+,33266366,33311420
IFNAR1,chr21,+,33324428,33359864
IFNGR2,chr21,+,33403412,33479348
TMEM50B,chr21,-,33432484,33479974
DNAJC28,chr21,-,33485529,33491716
GART,chr21,-,33503930,33543491
SON,chr21,+,33543037,33577481
DONSON,chr21,-,33559541,33588706
ENSG00000249209,chr21,-,33584686,33931607
CRYZL1,chr21,-,33589340,33643926
ITSN1,chr21,+,33642399,33899861
ATP5PO,chr21,-,33903452,33915814
MRPS6,chr21,+,34073223,34143034
SLC5A3,chr21,+,34073577,34106260
KCNE2,chr21,+,34364005,34371381
SMIM11,chr21,+,34375479,34416961
C21orf140,chr21,-,34400111,34401072
SMIM34,chr21,-,34418714,34423951
KCNE1,chr21,-,34446687,34512214
ENSG00000288711,chr21,-,34511121,34614913
RCAN1,chr21,-,34513141,34615113
CLIC6,chr21,+,34668993,34718227
RUNX1,chr21,-,34787800,36004667
SETD4,chr21,-,36034540,36079389
CBR1,chr21,+,36069940,36073166
CBR3,chr21,+,36135078,36146562
DOP1B,chr21,+,36156781,36294274
MORC3,chr21,+,36320188,36386148
CHAF1B,chr21,+,36385391,36419015
CLDN14,chr21,-,36460620,36576569
SIM2,chr21,+,36699114,36749917
HLCS,chr21,-,36748625,36990236
RIPPLY3,chr21,+,37006149,37019662
PIGP,chr21,-,37062845,37073170
TTC3,chr21,+,37073225,37203112
VPS26C,chr21,-,37223419,37267919
DYRK1A,chr21,+,37365572,37526358
KCNJ6,chr21,-,37607372,38121345
KCNJ15,chr21,+,38155548,38307357
ERG,chr21,-,38380026,38661780
ETS2,chr21,+,38805182,38824955
PSMG1,chr21,-,39174768,39183488
BRWD1,chr21,-,39184175,39321559
HMGN1,chr21,-,39342314,39349647
GET1,chr21,+,39377697,39428528
GET1-SH3BGR,chr21,+,39380331,39515506
LCA5L,chr21,-,39405727,39445805
SH3BGR,chr21,+,39445854,39515506
B3GALT5,chr21,+,39556441,39673137
IGSF5,chr21,+,39745182,39802081
PCP4,chr21,+,39867437,39929397
DSCAM,chr21,-,40010998,40847158
BACE2,chr21,+,41167800,41282530
FAM3B,chr21,+,41304211,41357727
MX2,chr21,+,41361998,41409393
MX1,chr21,+,41420019,41470071
TMPRSS2,chr21,-,41464299,41531116
RIPK4,chr21,-,41739368,41767089
PRDM15,chr21,-,41798224,41879482
C2CD2,chr21,-,41885111,41954018
ZBTB21,chr21,-,41986830,42010387
UMODL1,chr21,+,42062958,42143453
ABCG1,chr21,+,42199688,42297244
TFF3,chr21,-,42311666,42315409
TFF2,chr21,-,42346356,42350997
TFF1,chr21,-,42362281,42366535
TMPRSS3,chr21,-,42371886,42396091
UBASH3A,chr21,+,42403446,42447684
RSPH1,chr21,-,42472485,42496246
SLC37A1,chr21,+,42496007,42581440
PDE9A,chr21,+,42653620,42775509
WDR4,chr21,-,42843093,42879568
NDUFV3,chr21,+,42879643,42913304
ERVH48-1,chr21,-,42916802,42925630
PKNOX1,chr21,+,42974509,43033931
CBS,chr21,-,43053190,43076943
U2AF1,chr21,-,43092955,43107570
CRYAA,chr21,+,43169007,43172805
SIK1,chr21,-,43414482,43427131
HSF2BP,chr21,-,43529185,43659488
H2BS1,chr21,+,43565181,43565648
RRP1B,chr21,+,43659559,43696079
PDXK,chr21,+,43719093,43762307
CSTB,chr21,-,43772510,43776330
RRP1,chr21,+,43789512,43805293
AGPAT3,chr21,+,43865222,43987592
TRAPPC10,chr21,+,44012308,44106552
PWP2,chr21,+,44107372,44131181
GATD3,chr21,+,44133609,44210114
ICOSLG,chr21,-,44217013,44240966
DNMT3L,chr21,-,44246338,44262216
AIRE,chr21,+,44285837,44298648
PFKL,chr21,+,44300050,44327376
CFAP410,chr21,-,44328943,44339402
TRPM2,chr21,+,44350162,44443081
LRRC3,chr21,+,44455509,44462196
TSPEAR,chr21,-,44497892,44711572
KRTAP10-1,chr21,-,44538980,44540195
KRTAP10-2,chr21,-,44550356,44551505
KRTAP10-3,chr21,-,44557789,44558795
KRTAP10-4,chr21,+,44573728,44575371
KRTAP10-5,chr21,-,44579454,44580604
KRTAP10-6,chr21,-,44591267,44592505
KRTAP10-7,chr21,+,44600596,44602174
KRTAP10-8,chr21,+,44612078,44612954
KRTAP10-9,chr21,+,44627092,44628378
KRTAP10-10,chr21,+,44637355,44638455
KRTAP10-11,chr21,+,44646413,44647650
KRTAP12-4,chr21,-,44654212,44654659
KRTAP12-3,chr21,+,44657931,44658341
KRTAP12-2,chr21,-,44666188,44666927
KRTAP12-1,chr21,-,44681575,44682163
KRTAP10-12,chr21,+,44697171,44698044
UBE2G2,chr21,-,44768579,44801826
SUMO3,chr21,-,44805616,44818779
PTTG1IP,chr21,-,44849584,44873903
ITGB2,chr21,-,44885952,44931989
SLX9,chr21,+,44940011,44976989
ADARB1,chr21,+,45073852,45226560
POFUT2,chr21,-,45263927,45287898
COL18A1,chr21,+,45405164,45513720
SLC19A1,chr21,-,45493571,45573365
PCBP3,chr21,+,45643693,45942454
COL6A1,chr21,+,45981769,46005050
COL6A2,chr21,+,46098111,46132848
FTCD,chr21,-,46136159,46155579
SPATC1L,chr21,-,46161147,46184476
LSS,chr21,-,46188140,46228824
MCM3AP,chr21,-,46235132,46286297
YBEY,chr21,+,46286341,46297751
C21orf58,chr21,-,46300180,46323875
PCNT,chr21,+,46324123,46445769
ENSG00000286224,chr21,+,46326287,46326491
DIP2A,chr21,+,46458890,46570015
S100B,chr21,-,46598603,46605208
PRMT2,chr21,+,46635594,46665124
OR11H1,chr22,+,15528191,15529139
POTEH,chr22,+,15690025,15721631
CCT8L2,chr22,-,16590750,16592810
XKR3,chr22,-,16783411,16825411
GAB4,chr22,-,16961935,17008222
IL17RA,chr22,+,17084953,17115693
TMEM121B,chr22,-,17116296,17121367
HDHD5,chr22,-,17137510,17165287
ADA2,chr22,-,17178789,17258235
CECR2,chr22,+,17359948,17558151
SLC25A18,chr22,+,17563449,17590995
ATP6V1E1,chr22,-,17592135,17628749
BCL2L13,chr22,+,17628854,17730855
BID,chr22,-,17734137,17774770
MICAL3,chr22,-,17787648,18024561
PEX26,chr22,+,18077922,18105396
ENSG00000288683,chr22,+,18077988,18131720
TUBA8,chr22,+,18110099,18146683
USP18,chr22,+,18150169,18177397
GGTLC3,chr22,-,18516343,18518161
TMEM191B,chr22,+,18527801,18530573
RIMBP3,chr22,-,18605814,18611919
FAM246B,chr22,+,18633983,18634682
DGCR6,chr22,+,18906027,18914238
ENSG00000283809,chr22,+,18906237,18947732
PRODH,chr22,-,18912776,18936553
DGCR2,chr22,-,19036281,19122454
ESS2,chr22,-,19130278,19144684
TSSK2,chr22,+,19131307,19132622
GSC2,chr22,-,19146992,19150292
SLC25A1,chr22,-,19175580,19178739
CLTCL1,chr22,-,19179472,19291719
HIRA,chr22,-,19330697,19447450
C22orf39,chr22,-,19351367,19447711
MRPL40,chr22,+,19432544,19436075
UFD1,chr22,-,19449910,19479202
CDC45,chr22,+,19479456,19520612
CLDN5,chr22,-,19523023,19527545
SEPTIN5,chr22,+,19714502,19724224
ENSG00000284874,chr22,+,19717219,19724772
GP1BB,chr22,+,19723538,19724771
TBX1,chr22,+,19756702,19783593
GNB1L,chr22,-,19783222,19854939
RTL10,chr22,-,19846137,19854896
TXNRD2,chr22,-,19875516,19941820
COMT,chr22,+,19941370,19969975
ARVCF,chr22,-,19969895,20016823
TANGO2,chr22,+,20017013,20067164
DGCR8,chr22,+,20080231,20111877
TRMT2A,chr22,-,20111874,20117392
RANBP1,chr22,+,20115937,20127355
ZDHHC8,chr22,+,20129455,20148007
CCDC188,chr22,-,20148415,20151055
RTN4R,chr22,-,20241414,20283246
DGCR6L,chr22,-,20314237,20320080
ZNF74,chr22,+,20394114,20408461
SCARF2,chr22,-,20424583,20437826
ENSG00000277971,chr22,-,20429240,20446620
KLHL22,chr22,-,20441518,20495844
MED15,chr22,+,20495912,20587632
PI4KA,chr22,-,20707690,20859417
SERPIND1,chr22,+,20774112,20787720
SNAP29,chr22,+,20859006,20891214
CRKL,chr22,+,20917406,20953747
AIFM3,chr22,+,20965107,20981360
LZTR1,chr22,+,20982268,20999032
THAP7,chr22,-,20999103,21002196
P2RX6,chr22,+,21009807,21028013
SLC7A4,chr22,-,21028717,21032840
LRRC74B,chr22,+,21045945,21064168
GGT2,chr22,-,21207972,21227637
FAM246A,chr22,-,21360600,21361299
RIMBP3B,chr22,+,21383373,21389478
HIC2,chr22,+,21417370,21451463
TMEM191C,chr22,+,21466422,21471269
RIMBP3C,chr22,-,21545665,21551461
UBE2L3,chr22,+,21549446,21624034
YDJC,chr22,-,21628088,21630064
CCDC116,chr22,+,21632715,21637329
SDF2L1,chr22,+,21642301,21644299
PPIL2,chr22,+,21665999,21700015
YPEL1,chr22,-,21697535,21735794
MAPK1,chr22,-,21759656,21867680
PPM1F,chr22,-,21919424,21952848
TOP3B,chr22,-,21957024,21982813
VPREB1,chr22,+,22244779,22245515
ZNF280B,chr22,-,22484420,22508742
ZNF280A,chr22,-,22513735,22520270
PRAME,chr22,-,22547700,22559361
GGTLC2,chr22,+,22644613,22647898
IGLL5,chr22,+,22887779,22896111
RSPH14,chr22,-,23059414,23145021
GNAZ,chr22,+,23070518,23125032
RAB36,chr22,+,23145365,23165663
BCR,chr22,+,23179703,23318037
IGLL1,chr22,-,23573124,23580302
DRICH1,chr22,-,23608451,23632321
RGL4,chr22,+,23688135,23699176
ZNF70,chr22,-,23738681,23751112
VPREB3,chr22,-,23752742,23754425
C22orf15,chr22,+,23762989,23765863
CHCHD10,chr22,-,23765833,23767972
MMP11,chr22,+,23768225,23784316
SMARCB1,chr22,+,23786930,23838009
DERL3,chr22,-,23834502,23839128
SLC2A11,chr22,+,23856702,23886312
ENSG00000251357,chr22,+,23862187,23895223
MIF,chr22,+,23894382,23895227
GSTT2B,chr22,-,23957413,23961195
DDTL,chr22,+,23966887,23972556
DDT,chr22,-,23971364,23979828
ENSG00000285762,chr22,-,23971377,23980469
GSTT4,chr22,-,23998400,24005453
CABIN1,chr22,+,24011191,24178628
SUSD2,chr22,+,24181486,24189106
GGT5,chr22,-,24219653,24245108
SPECC1L,chr22,+,24270816,24417739
SPECC1L-ADORA2A,chr22,+,24270897,24442356
ADORA2A,chr22,+,24417878,24442357
UPB1,chr22,+,24494106,24528390
GUCD1,chr22,-,24540422,24555935
SNRPD3,chr22,+,24555957,24582052
ENSG00000286070,chr22,+,24556006,24628987
LRRC75B,chr22,-,24585619,24593208
GGT1,chr22,+,24594810,24629005
PIWIL3,chr22,-,24719033,24774720
SGSM1,chr22,+,24806168,24927578
TMEM211,chr22,-,24935097,24946695
KIAA1671,chr22,+,24952715,25197448
CRYBB3,chr22,+,25199857,25207359
CRYBB2,chr22,+,25212563,25231870
GRK3,chr22,+,25564674,25729294
MYO18B,chr22,+,25742143,26031045
SEZ6L,chr22,+,26169461,26383597
ASPHD2,chr22,+,26429259,26445015
HPS4,chr22,-,26443422,26483837
SRRD,chr22,+,26483876,26494658
TFIP11,chr22,-,26491224,26512505
TPST2,chr22,-,26521995,26596717
CRYBB1,chr22,-,26599277,26618027
CRYBA4,chr22,+,26621962,26630669
MN1,chr22,-,27748276,27801756
PITPNB,chr22,-,27851668,27920134
TTC28,chr22,-,27978013,28679840
CHEK2,chr22,-,28687742,28742422
HSCB,chr22,+,28742038,28757515
CCDC117,chr22,+,28772673,28789301
XBP1,chr22,-,28794554,28800597
ZNRF3,chr22,+,28883571,29057488
C22orf31,chr22,-,29058671,29061831
KREMEN1,chr22,+,29073034,29168333
EMID1,chr22,+,29205895,29259597
RHBDD3,chr22,-,29259871,29268209
EWSR1,chr22,+,29268008,29300525
GAS2L1,chr22,+,29306581,29312785
RASL10A,chr22,-,29312932,29319679
AP1B1,chr22,-,29327679,29388583
RFPL1,chr22,+,29438582,29442455
NEFH,chr22,+,29480217,29491390
THOC5,chr22,-,29505878,29555216
NIPSNAP1,chr22,-,29554807,29581327
NF2,chr22,+,29603555,29698598
CABP7,chr22,+,29720002,29731833
ZMAT5,chr22,-,29730955,29767011
UQCR10,chr22,+,29767368,29770413
ASCC2,chr22,-,29788608,29838304
MTMR3,chr22,+,29883168,30030868
HORMAD2,chr22,+,30080463,30177075
LIF,chr22,-,30240452,30246759
OSM,chr22,-,30262828,30266851
CASTOR1,chr22,-,30285116,30289622
ENSG00000248751,chr22,-,30285237,30299482
TBC1D10A,chr22,-,30291989,30326947
SF3A1,chr22,-,30331987,30356919
CCDC157,chr22,+,30356634,30378673
RNF215,chr22,-,30368810,30421771
SEC14L2,chr22,+,30396940,30425303
ENSG00000249590,chr22,+,30409254,30428990
MTFP1,chr22,+,30425622,30429054
SEC14L3,chr22,-,30447958,30472017
SEC14L4,chr22,-,30488901,30505711
SEC14L6,chr22,-,30522798,30546741
GAL3ST1,chr22,-,30554634,30574665
PES1,chr22,-,30576624,30607083
TCN2,chr22,+,30607002,30627271
SLC35E4,chr22,+,30635780,30669016
DUSP18,chr22,-,30652050,30667887
OSBP2,chr22,+,30693781,30907824
MORC2,chr22,-,30925129,30968774
TUG1,chr22,+,30969244,30979395
SMTN,chr22,+,31064104,31104757
SELENOM,chr22,-,31104771,31120069
INPP5J,chr22,+,31122730,31134697
PLA2G3,chr22,-,31134806,31140508
RNF185,chr22,+,31160181,31207019
LIMK2,chr22,+,31212238,31280080
PIK3IP1,chr22,-,31281593,31292534
PATZ1,chr22,-,31325803,31346346
DRG1,chr22,+,31399603,31530634
EIF4ENIF1,chr22,-,31436976,31496108
SFI1,chr22,+,31488687,31618588
PISD,chr22,-,31618490,31662221
PRR14L,chr22,-,31676255,31750140
DEPDC5,chr22,+,31753866,31908033
ENSG00000285404,chr22,+,31754898,31956243
YWHAH,chr22,+,31944521,31957603
SLC5A1,chr22,+,32043260,32113029
C22orf42,chr22,-,32149005,32159322
RFPL2,chr22,-,32190434,32205073
SLC5A4,chr22,-,32218463,32255347
RFPL3,chr22,+,32354884,32361161
RTCB,chr22,-,32387581,32412248
BPIFC,chr22,-,32413844,32464484
FBXO7,chr22,+,32474675,32498829
SYN3,chr22,-,32507819,33058381
TIMP3,chr22,+,32801704,32863041
LARGE1,chr22,-,33162225,33922841
ISX,chr22,+,35066135,35087387
HMGXB4,chr22,+,35257451,35295807
TOM1,chr22,+,35299274,35347992
HMOX1,chr22,+,35380360,35394214
MCM5,chr22,+,35400133,35425431
RASD2,chr22,+,35540830,35553999
MB,chr22,-,35606763,35637951
APOL6,chr22,+,35648445,35668404
APOL5,chr22,+,35717871,35729483
RBFOX2,chr22,-,35738735,36028824
APOL3,chr22,-,36140328,36166177
APOL4,chr22,-,36189123,36204840
APOL2,chr22,-,36226208,36239954
APOL1,chr22,+,36253070,36267530
MYH9,chr22,-,36281279,36388010
TXN2,chr22,-,36467045,36481640
FOXRED2,chr22,-,36487189,36507221
EIF3D,chr22,-,36510854,36529184
CACNG2,chr22,-,36560856,36703752
IFT27,chr22,-,36758201,36776256
PVALB,chr22,-,36800683,36819479
NCF4,chr22,+,36860987,36878017
CSF2RB,chr22,+,36913627,36940439
TEX33,chr22,-,36991119,37007851
TST,chr22,-,37010858,37020183
MPST,chr22,+,37019634,37029821
KCTD17,chr22,+,37051738,37063390
TMPRSS6,chr22,-,37065435,37109713
IL2RB,chr22,-,37125842,37175054
C1QTNF6,chr22,-,37180165,37199385
SSTR3,chr22,-,37204236,37212477
RAC2,chr22,-,37225269,37244448
CYTH4,chr22,+,37282026,37315341
ELFN2,chr22,-,37367959,37427479
MFNG,chr22,-,37469062,37486393
CARD10,chr22,-,37490361,37519542
CDC42EP1,chr22,+,37560479,37569405
LGALS2,chr22,-,37570247,37582616
GGA1,chr22,+,37608724,37633564
SH3BP1,chr22,+,37634653,37656117
ENSG00000285304,chr22,+,37639692,37666932
PDXP,chr22,+,37658722,37666932
LGALS1,chr22,+,37675635,37679802
NOL12,chr22,+,37681672,37693476
