,length,mean [acc],"('lssi', 'full') [acc]","('spliceai-400', 'full') [acc]","('spliceai-10k', 'full') [acc]","('spliceai-400', 'wbl') [acc]","('spliceai-10k', 'wbl') [acc]","('spliceai-400', 'tos') [acc]","('spliceai-10k', 'tos') [acc]","('AM', 'full') [acc]","('FM', 'full') [acc]","('AM', 'wbl') [acc]","('FM', 'wbl') [acc]","('AM', 'tos') [acc]","('FM', 'tos') [acc]",mean [mean score],"('lssi', 'full') [mean score]","('spliceai-400', 'full') [mean score]","('spliceai-10k', 'full') [mean score]","('spliceai-400', 'wbl') [mean score]","('spliceai-10k', 'wbl') [mean score]","('spliceai-400', 'tos') [mean score]","('spliceai-10k', 'tos') [mean score]","('AM', 'full') [mean score]","('FM', 'full') [mean score]","('AM', 'wbl') [mean score]","('FM', 'wbl') [mean score]","('AM', 'tos') [mean score]","('FM', 'tos') [mean score]"
CCDC50,63091,0.7902097902097902,0.18181818181818182,0.9090909090909091,0.9090909090909091,0.9090909090909091,1.0,0.8181818181818182,0.8181818181818182,0.9090909090909091,0.8636363636363636,0.8636363636363636,0.7727272727272727,0.7727272727272727,0.5454545454545454,1.9528453993998343,0.6515205857511107,4.130722962945025,3.3287388450087807,1.6800731287913253,1.5741761218720682,0.980052269140626,2.369576003034855,2.6525541184461408,2.01883077301683,2.43940022229005,1.405507700025403,1.4170080080788858,0.7388294537967454
OPA1,104668,0.6578249336870028,0.1896551724137931,0.9482758620689655,0.9827586206896551,0.896551724137931,0.9655172413793104,0.43103448275862066,0.603448275862069,0.8793103448275862,0.8275862068965517,0.5862068965517241,0.6724137931034483,0.3620689655172414,0.20689655172413793,1.6402997199320202,0.5273715063410446,4.222916496524146,3.5482549867590207,1.57368084440828,1.5253637521043175,0.555395378487216,1.5934944661937414,2.332717721160255,1.745893237251057,1.5632122972902254,1.1314959719029565,0.6964560246554663,0.3076436760385379
APOD,15504,0.8557692307692307,0.25,1.0,1.0,1.0,1.0,0.875,0.875,1.0,1.0,0.875,0.875,0.875,0.5,2.0761830031885,0.8745395108615702,4.384705275062483,3.6041621205641414,1.675301160740145,1.5950147065858142,1.022836482257199,2.3848693382269976,2.6663816557255977,2.370331580636498,2.426279376938708,1.6585616899210012,1.5728268617283199,0.7545692822020232
SLC51A,16927,0.8413461538461539,0.5,0.9375,1.0,1.0,1.0,0.75,0.875,0.8125,0.875,0.8125,0.8125,0.875,0.6875,1.996168051078352,1.3412223987212069,3.6095226921993673,3.600789879925604,1.6947960493134535,1.559113723179097,0.8907037147253315,2.4417082934089773,2.212055644380092,2.206891007124377,2.454731858089838,1.4218503240498954,1.5778670106098156,0.9389320682915197
RNF168,34986,0.8153846153846155,0.2,1.0,1.0,1.0,1.0,0.5,0.7,1.0,1.0,0.8,0.9,0.8,0.7,1.993771142625915,0.7038786554561682,4.6013534651648325,3.6208123398542815,1.6677419841493406,1.592327290700324,0.5877338715214807,1.937911758778298,2.8100416518837568,2.2880416968361126,2.263066396350239,1.4588887850885954,1.4178950995119837,0.9693318588414803
IQCG,70945,0.7412587412587412,0.22727272727272727,0.9090909090909091,1.0,0.9090909090909091,1.0,0.45454545454545453,0.7727272727272727,0.9090909090909091,0.7727272727272727,0.8181818181818182,0.7727272727272727,0.8181818181818182,0.2727272727272727,1.8085100271502283,0.6694742156570787,3.7048407203624056,3.6122439181801487,1.547144469768383,1.5850037738549965,0.6194516099721126,2.1078064987017,2.3824347754333535,1.602013671003182,2.0415713687260646,1.3904645314946855,1.6102588852520567,0.637921914546803
TRNT1,22108,0.49450549450549447,0.21428571428571427,0.6428571428571429,1.0,0.7857142857142857,0.9285714285714286,0.21428571428571427,0.2857142857142857,1.0,0.2857142857142857,0.5,0.2857142857142857,0.07142857142857142,0.21428571428571427,1.2401188428428738,0.6669795631463512,2.8260424019956973,3.5549738464471856,1.2850169352172558,1.5191374047885604,0.3064868834309184,0.6832627903223993,2.3235612323128296,0.8642083048450654,1.118269928538583,0.5214667408387457,0.1645143956168507,0.28762452945691763
CRBN,29700,0.5115384615384615,0.1,0.85,0.9,0.8,0.7,0.4,0.4,0.7,0.5,0.35,0.5,0.35,0.1,1.3367663558590042,0.43431644910705425,3.6619124017762266,3.2623366873334616,1.4020627171679343,1.120760777249505,0.5065960810561967,1.1411327253829415,1.8896242162938108,1.201862077955544,1.0218971834142647,0.9635320777311428,0.6027660919539206,0.16916313974505123
SSUH2,32675,0.6433566433566433,0.36363636363636365,0.9090909090909091,0.8181818181818182,0.9545454545454546,0.9090909090909091,0.6818181818181818,0.5454545454545454,0.6363636363636364,0.3181818181818182,0.7272727272727273,0.4090909090909091,0.5454545454545454,0.5454545454545454,1.5185952774346667,0.8830378537456407,3.6098558639549476,2.9735185520515106,1.651411061804933,1.4328712880362742,0.9154879286052279,1.4635609747795397,1.4164287465294907,0.8811484149903663,1.9388483560051335,0.8581596331689677,0.9821970303988916,0.735212902579743
RAD18,86427,0.6666666666666666,0.20833333333333334,0.9166666666666666,0.9583333333333334,0.9583333333333334,0.9166666666666666,0.625,0.4583333333333333,0.7083333333333334,0.875,0.5833333333333334,0.6666666666666666,0.5,0.2916666666666667,1.6300093959089992,0.6139621890307936,4.03322046210841,3.30959203331739,1.6358679055404366,1.4870141871857043,0.789876852787415,1.2222997999212264,2.099290287885767,1.8624181679813556,1.6374202361081307,1.1759865194347763,0.9313553114959537,0.39181819401962975
OGG1,7464,0.7051282051282051,0.5,0.6666666666666666,1.0,0.75,1.0,0.5,0.5833333333333334,0.75,0.6666666666666666,0.8333333333333334,0.5833333333333334,0.6666666666666666,0.6666666666666666,1.650094806378322,1.185219305022884,2.849077749946139,3.2223089945117196,1.4506549933576254,1.5582127185557721,0.660691355856271,1.3833864490306393,2.1631106671957334,1.6273892715560934,2.077890698334365,1.0537521087562858,1.3219584193814977,0.8975797514131608
ARPC4,15169,0.7923076923076923,0.3,0.9,0.9,0.8,0.9,0.8,1.0,0.9,0.8,0.9,0.9,0.6,0.6,1.9677993329746677,0.8009331485197275,4.038239418343528,3.2691903581018273,1.4975333345541553,1.4318711296678976,1.0257336920807119,2.8082025411296945,2.603067575301993,1.6886472025126398,2.7446721770684865,1.5521832603960415,1.2247957388290176,0.8963217521649589
JAGN1,3796,0.7692307692307693,0.5,0.5,1.0,1.0,1.0,1.0,1.0,1.0,0.0,1.0,0.5,1.0,0.5,1.8112651863868936,1.1232010676581727,2.191677577695699,3.6145716708951166,1.7746285058512994,1.5970698334520066,1.1725101990502322,2.808203720961285,2.2690576176809545,0.6063939188056287,3.0516953533874114,0.860179571781406,1.847328866487359,0.6299295193230441
PRRT3,6853,0.8846153846153846,0.5,1.0,1.0,1.0,1.0,0.6666666666666666,0.6666666666666666,1.0,1.0,1.0,0.8333333333333334,1.0,0.8333333333333334,1.9955861244407154,1.2315241254978835,3.8925904042039807,3.6236554801370677,1.718921113033847,1.5896037539975838,0.7983210231883827,1.4909644879678743,2.7061473738986606,2.1151696594024716,2.5503982595260966,1.2851413632340014,1.8562590447647347,1.0839235288767173
EMC3,24584,0.7197802197802198,0.07142857142857142,1.0,1.0,0.8571428571428571,1.0,0.5,0.5714285714285714,1.0,0.6428571428571429,0.8571428571428571,0.8571428571428571,0.5,0.5,1.8032167059367328,0.6262368695900937,4.40889748836046,3.6393344925460758,1.554793900079856,1.5908289549342265,0.6529103658917398,1.5896499144161846,2.7339848759912004,1.6407060967358562,2.0693705216968974,1.3903010132966982,0.8975230435620244,0.647279640076212
FANCD2OS,26912,0.4807692307692308,0.0,0.5,0.5,0.25,0.75,0.5,0.75,0.5,0.5,0.5,0.75,0.5,0.25,1.1718993588545565,0.368979796627019,1.8755901813704448,1.922237697065786,0.6696265956782093,1.1914010111827138,0.5862530792879301,2.2342115263951015,1.1969472960438747,1.3186052739786789,1.3713350210627833,1.0540348988772996,0.9119421087784232,0.5335271787609714
BRK1,11599,0.6730769230769231,0.25,0.75,0.75,0.75,1.0,1.0,0.5,0.5,0.75,0.75,1.0,0.5,0.25,1.6271134325805763,0.8109926935174361,3.2845714667292936,2.810006113432105,1.5017544801068254,1.5966834005101176,1.1724956201458174,2.036490190600657,1.0399418406351237,1.4680823202084063,2.1332189706129645,1.5478050063566458,0.9840834561678855,0.7663490645242149
GHRL,7273,0.5846153846153845,0.4,0.7,0.8,0.7,0.8,0.5,0.5,0.6,0.5,0.6,0.4,0.6,0.5,1.3448876596570156,0.9260189004182294,2.964427684137026,2.5762897247034777,1.306900469084998,1.2191316490788786,0.6819371556523325,1.1479993028233935,1.2993968844761707,1.1578840240092325,1.6523575455126829,0.8104200137045174,1.0837342900924383,0.6570419318478293
TAMM41,56331,0.8626373626373626,0.6428571428571429,0.9285714285714286,1.0,0.9285714285714286,0.9285714285714286,0.9285714285714286,0.9285714285714286,0.7857142857142857,0.8571428571428571,0.9285714285714286,0.8571428571428571,0.7142857142857143,0.7857142857142857,2.0401557323440933,1.209208143197548,4.27606811312068,3.5424548100241835,1.6266928896066066,1.5119768618116871,1.0878415385998381,2.65196838560948,2.286945007010312,1.8353545833199392,2.6378924542982953,1.470386042055616,1.3636014964462124,1.0216341953728119
TSEN2,48827,0.6363636363636362,0.22727272727272727,1.0,1.0,0.7272727272727273,0.9090909090909091,0.45454545454545453,0.4090909090909091,0.7727272727272727,0.5909090909090909,0.7272727272727273,0.45454545454545453,0.6818181818181818,0.3181818181818182,1.5418078940019118,0.6777888921041669,3.7057206625400863,3.304815833874972,1.3187851087144355,1.4418619938385973,0.5400587044813338,0.9911902623378732,2.0163814812875183,1.3457072905036809,1.9769373204904246,0.9549215580532132,1.264413791343098,0.5049197224554519
TMEM40,26015,0.6643356643356644,0.22727272727272727,0.7727272727272727,1.0,0.9090909090909091,0.8181818181818182,0.5454545454545454,0.5909090909090909,0.7727272727272727,0.6363636363636364,0.6818181818181818,0.6363636363636364,0.5454545454545454,0.5,1.5986919309503973,0.698284084012744,2.7929255841517358,3.5385548430661204,1.6043511260580858,1.3449735058025352,0.7109404585357004,1.7744684498665626,1.9585947919885938,1.5647692507040423,1.924648283791636,1.1454224537449866,1.0007746032424056,0.7242876673900157
RPL32,7104,0.8333333333333334,0.5,1.0,1.0,1.0,0.8333333333333334,1.0,0.8333333333333334,0.8333333333333334,0.6666666666666666,0.8333333333333334,0.8333333333333334,0.8333333333333334,0.6666666666666666,1.9502822267215758,0.7622659140090772,3.9984955903210166,3.658117466230037,1.7927566184766761,1.339043284983309,1.1577237689951685,2.218008953659949,2.3300391880337146,1.6977600264922288,2.575068091420027,1.447499536316135,1.5253621307357517,0.8515283777074013
HDAC11,26252,0.8632478632478633,0.3888888888888889,1.0,1.0,0.9444444444444444,1.0,0.8333333333333334,0.8888888888888888,0.9444444444444444,0.7777777777777778,1.0,0.9444444444444444,0.7222222222222222,0.7777777777777778,2.0367236306489103,1.0681682887882298,4.334758677398104,3.5848980880583077,1.7204103849592127,1.5723803663632747,1.0391059452553408,2.416813861522733,2.484549972989443,1.6209191792779498,2.752078699399196,1.5565803152881117,1.3399844322410777,0.9867589868948501
XPC,33637,0.8025641025641025,0.3333333333333333,1.0,1.0,0.9,1.0,0.6666666666666666,0.8666666666666667,0.9,0.7333333333333333,0.8,0.7333333333333333,0.7666666666666667,0.7333333333333333,1.9431830235276117,0.8781817771151129,4.435917740859836,3.6390363424615484,1.6666426750314833,1.5953229171715084,0.8956546621653587,2.3461726549033437,2.2193109298522256,1.623696247927918,2.32648425450928,1.2858665748955669,1.4059978859397624,0.9430946430260124
LSM3,22762,0.8076923076923076,0.3333333333333333,1.0,1.0,1.0,1.0,0.8333333333333334,1.0,0.8333333333333334,0.8333333333333334,1.0,0.6666666666666666,0.5,0.5,2.0026706758881696,0.8402566917542275,4.193090659259789,3.666312558167837,1.815874081373064,1.5961754727581312,0.9766875146458326,2.6494614904520777,2.5742848350698773,1.851990179861944,2.888550479981728,1.2992668510478003,0.9474497806928227,0.7353181914810762
CCDC174,20896,0.7384615384615384,0.15,0.95,0.95,1.0,0.95,0.65,0.5,0.95,0.75,0.9,0.85,0.75,0.25,1.8208737784806663,0.4721755333250335,4.30788128172366,3.4011381997517356,1.7843431604415652,1.5336066087218319,0.7852572785402416,1.4933806141404287,2.608736672639883,1.7825585266156572,2.395859720817127,1.3869290721141805,1.347016265553037,0.3724761858642812
MRPS25,16818,0.7307692307692306,0.5,1.0,0.8333333333333334,0.8333333333333334,0.8333333333333334,0.8333333333333334,0.8333333333333334,0.5,0.3333333333333333,0.8333333333333334,1.0,1.0,0.16666666666666666,1.7549722130058023,1.2482153162847702,4.465210919887709,2.6000234948380996,1.5269116474440476,1.3664915974626395,1.0242899614478589,2.195954190130523,1.508844345133124,0.9124627251725261,2.114590797027628,1.5750279675781798,1.838853647283054,0.43776215938526947
RBSN,29076,0.6390532544378699,0.19230769230769232,0.7692307692307693,0.8076923076923077,0.7692307692307693,0.8076923076923077,0.4230769230769231,0.5769230769230769,0.9230769230769231,0.6538461538461539,0.6538461538461539,0.6153846153846154,0.6153846153846154,0.5,1.6124496375011392,0.6399326056889094,3.401709219548635,2.908366295664959,1.419948008814173,1.376770279854968,0.5290274912690863,1.6570250892639615,2.5171472259691035,1.5490371251618222,1.9323425903666718,1.1517299965588048,1.1696089494148227,0.7092004099388924
DPH3,6995,0.4423076923076923,0.25,0.25,1.0,0.75,0.5,0.5,0.75,0.25,0.25,0.25,0.25,0.5,0.25,1.1850820418413224,0.6105102741381576,1.5370335713846668,3.2855944494125264,1.37920709047022,1.0678769563941553,0.5937723902767202,1.8975836993978554,0.8228375423459088,1.0176703553772743,1.1882990315791142,0.5200275874259802,0.9667186787104631,0.5189349170241496
OXNAD1,40889,0.5961538461538461,0.4375,0.8125,0.875,0.6875,0.9375,0.375,0.5,0.625,0.75,0.5,0.6875,0.3125,0.25,1.4165943946863142,0.7692263152700112,3.1581515004741085,2.971548362988111,1.2593914290502788,1.4713699496681336,0.4620137766220005,0.9003296809003536,1.9137797521220632,1.874586359922829,1.3949989470417998,1.1987265845256434,0.6915938697094555,0.3500106026273007
PP2D1,26951,0.36538461538461536,0.0,0.25,0.75,0.25,0.5,0.25,0.5,0.25,0.5,0.25,0.25,0.5,0.5,0.9621450415253178,0.492074426483246,1.1138594846531795,2.042892073968792,0.45986964923299045,1.0095381783955653,0.2937762338272584,1.6129591291207745,0.9437389365266351,1.2935900164678962,0.9175302795545976,0.7237840948354674,0.9271678523436301,0.677105184419099
SGOL1,25599,0.532967032967033,0.21428571428571427,0.8571428571428571,0.7857142857142857,0.6428571428571429,0.7142857142857143,0.35714285714285715,0.2857142857142857,0.8571428571428571,0.5714285714285714,0.5,0.5,0.42857142857142855,0.21428571428571427,1.3166895701604295,0.5510901486585242,3.5244745791903793,2.813068115520004,1.1361228029575845,1.1230513860872233,0.4227189033647704,0.8634303692308214,2.226998548729507,1.2732387893673034,1.1585821847548718,0.9395248413908135,0.7852283734027429,0.2994353694310378
RPL15,4433,0.6282051282051282,0.3333333333333333,0.8333333333333334,1.0,0.6666666666666666,1.0,0.5,0.5,0.6666666666666666,0.5,0.8333333333333334,0.5,0.5,0.3333333333333333,1.5354347867829454,0.705513764191752,3.4338831611713623,3.650100450561599,1.257086588707409,1.5955045834564556,0.5846834313914521,1.3335344166430858,1.7530954048964038,1.3925512143248309,1.8127398276580093,0.9990827350370158,0.9012814430254452,0.5415952071134671
AZI2,28081,0.6153846153846154,0.07142857142857142,1.0,1.0,0.7857142857142857,0.8571428571428571,0.5,0.42857142857142855,0.7857142857142857,0.6428571428571429,0.42857142857142855,0.5,0.5714285714285714,0.42857142857142855,1.5633326179101863,0.41353779989700784,4.509230301680042,3.627888968856695,1.3816161427670972,1.383992134807429,0.7566882313577915,0.9568814009674868,2.056305499753215,1.433847618637086,1.3161892465312837,0.9003958058877871,1.0156734077447396,0.5710774739447607
CMTM7,63858,0.8269230769230769,0.625,0.875,1.0,0.875,1.0,0.625,0.75,0.875,1.0,0.875,0.875,0.875,0.5,1.9659031968861773,1.309426154867844,3.653573634971221,3.485259716078003,1.682519757064513,1.5660911605184933,0.8012908969808753,2.16928042711918,2.4435426483764617,1.8737394559695666,2.877226639630569,1.501360961749099,1.526013934080763,0.6674161721137195
TMPPE,6377,0.5769230769230769,0.0,0.5,1.0,1.0,1.0,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,1.4117063941312271,0.5695947221560912,2.2057024490186454,3.356412589297822,1.8103429202612569,1.5787417482701107,0.5845704285155481,1.371585444102534,1.513910771538323,1.4003490948126984,1.5203915601943885,0.7851584833511689,1.0301163286713644,0.6253065835159994
SUSD5,69174,0.9134615384615384,0.75,1.0,1.0,1.0,1.0,0.75,0.875,0.875,0.875,0.875,1.0,0.875,1.0,2.1441424768379154,1.5461929263315972,4.111908879761937,3.6558747672919996,1.7554666345378367,1.5738320019670793,0.8777329579148068,2.564061105845835,2.6072804113697394,2.0535746720666834,2.6259071802006195,1.617728652874503,1.6063318641127313,1.2779601446175284
MLH1,57587,0.6282051282051282,0.19444444444444445,0.9166666666666666,1.0,0.8611111111111112,1.0,0.4722222222222222,0.6388888888888888,0.8333333333333334,0.6111111111111112,0.5277777777777778,0.5555555555555556,0.3611111111111111,0.19444444444444445,1.5588542816305788,0.5405652601769053,3.988256458077844,3.5826436317736405,1.5791855979612572,1.585626142899144,0.6281428632886923,1.5718224335545918,2.0040693902526705,1.4290639466117296,1.3602405913798856,1.0185202979633794,0.6896040623472566,0.28736498491052803
ACAA1,14499,0.7692307692307693,0.36363636363636365,0.8181818181818182,0.9090909090909091,0.9090909090909091,0.9090909090909091,0.7272727272727273,0.7272727272727273,0.9545454545454546,0.7272727272727273,0.8181818181818182,0.8181818181818182,0.6363636363636364,0.6818181818181818,1.8104411371229716,0.9406431698929605,3.434390307641317,3.281623413210063,1.6257804320176619,1.4731550804038276,0.8793417074502572,1.9455143213452606,2.560698520382752,1.4796806061463235,2.35657364886864,1.371183571029516,1.2423367968609194,0.9448132073491351
MYD88,4545,0.8557692307692307,0.5,1.0,1.0,1.0,1.0,1.0,0.875,1.0,0.625,0.75,0.625,1.0,0.75,2.1099115604407848,1.0726644711073363,4.691299155639282,3.663151309705764,1.7651298609283783,1.5926546240084787,1.1720274142687936,2.5643547718608968,2.8968375493885627,1.4963121248763007,2.494922628032567,1.230947818546793,1.8231475662341905,0.9654009911328549
SLC22A14,35952,0.5423076923076924,0.2,0.65,0.75,0.6,0.75,0.6,0.75,0.5,0.45,0.55,0.45,0.45,0.35,1.27130559420515,0.6027429516343839,2.6839527466092417,2.585987902097711,1.1633125554969186,1.2364609418296486,0.7841190369940371,1.966559707137117,1.3069611920009732,0.8245527914864805,1.2114095940092413,0.7500170477857183,0.8420651845567955,0.5688310730286835
WDR48,44391,0.6132478632478632,0.3611111111111111,0.9444444444444444,0.9444444444444444,0.7777777777777778,0.9444444444444444,0.3888888888888889,0.5,0.8888888888888888,0.5555555555555556,0.5,0.5277777777777778,0.3333333333333333,0.3055555555555556,1.5650649004068802,0.6942961341805954,3.9820868554006403,3.433508115523835,1.4587852116458249,1.5045109924587212,0.5296263679759786,1.2911076975238656,2.369411732828114,1.4513026402939007,1.46810888771895,1.046612270579575,0.6809185785646175,0.43556822059482
SLC25A38,14004,0.6089743589743589,0.25,0.75,0.8333333333333334,0.75,0.9166666666666666,0.5,0.5,0.75,0.5,0.5833333333333334,0.5833333333333334,0.4166666666666667,0.5833333333333334,1.4116182872476035,0.5787970234020391,2.7710297613865063,3.0262947003948635,1.353943829304808,1.4619141613101716,0.6317468358306367,1.510911306982124,1.9942289298045115,1.0823666972975103,1.472348265959223,0.9779307124368629,0.7396972883498143,0.7498282217597754
